,Attrition,Prediction
52069,1.0,1.0
61253,1.0,1.0
12896,0.0,0.0
42359,1.0,1.0
51673,1.0,1.0
57561,1.0,1.0
4541,0.0,0.0
43469,1.0,1.0
54792,1.0,1.0
54604,1.0,1.0
23804,0.0,0.0
22723,0.0,0.0
46928,1.0,1.0
47674,1.0,1.0
56968,1.0,1.0
2526,0.0,0.0
60851,1.0,1.0
62747,1.0,1.0
13065,0.0,0.0
32640,0.0,0.0
61548,1.0,1.0
66002,1.0,1.0
38744,1.0,1.0
44668,1.0,1.0
66129,1.0,1.0
1312,0.0,0.0
64699,1.0,1.0
62274,1.0,1.0
1251,0.0,0.0
43976,1.0,1.0
13720,0.0,0.0
33378,0.0,0.0
7076,0.0,0.0
69882,1.0,1.0
26112,0.0,0.0
2896,0.0,0.0
13249,0.0,0.0
12270,0.0,0.0
28335,0.0,0.0
67530,1.0,1.0
7212,0.0,0.0
19799,0.0,0.0
35255,0.0,0.0
70302,1.0,1.0
3849,0.0,0.0
65300,1.0,1.0
66167,1.0,1.0
71680,1.0,1.0
35872,0.0,0.0
69973,1.0,1.0
47557,1.0,1.0
44629,1.0,1.0
57602,1.0,1.0
60132,1.0,1.0
1110,0.0,0.0
64619,1.0,1.0
21572,0.0,0.0
40165,1.0,1.0
45811,1.0,1.0
58164,1.0,1.0
24496,0.0,0.0
67539,1.0,1.0
17749,0.0,0.0
37979,1.0,1.0
72776,1.0,1.0
2245,1.0,1.0
37025,0.0,0.0
22534,0.0,0.0
35485,0.0,0.0
11124,0.0,0.0
24981,0.0,0.0
44898,1.0,1.0
21221,0.0,0.0
59901,1.0,1.0
21242,0.0,0.0
66628,1.0,1.0
40814,1.0,1.0
11664,0.0,0.0
10330,0.0,0.0
31558,0.0,0.0
70821,1.0,1.0
43706,1.0,1.0
49276,1.0,1.0
15111,0.0,0.0
71869,1.0,1.0
4438,0.0,0.0
61423,1.0,1.0
17138,0.0,0.0
24241,0.0,0.0
50287,1.0,1.0
54826,1.0,1.0
61722,1.0,1.0
48588,1.0,1.0
3155,0.0,0.0
62740,1.0,1.0
9099,0.0,0.0
14255,0.0,0.0
36797,0.0,0.0
73826,1.0,1.0
73110,1.0,1.0
16564,0.0,0.0
24929,0.0,0.0
36059,0.0,0.0
4822,0.0,0.0
31663,0.0,0.0
41004,1.0,1.0
14283,0.0,0.0
11476,0.0,0.0
18039,0.0,0.0
19513,0.0,0.0
28409,0.0,0.0
52161,1.0,1.0
61195,1.0,1.0
28043,0.0,0.0
23085,0.0,0.0
65144,1.0,1.0
51114,1.0,1.0
5483,0.0,0.0
41807,1.0,1.0
58573,1.0,1.0
30013,0.0,0.0
47789,1.0,1.0
75139,1.0,1.0
36038,0.0,0.0
56326,1.0,1.0
51841,1.0,1.0
934,0.0,0.0
68218,1.0,1.0
72719,1.0,1.0
74014,1.0,1.0
65792,1.0,1.0
61221,1.0,1.0
30687,0.0,0.0
39869,1.0,1.0
59775,1.0,1.0
29736,0.0,0.0
63097,1.0,1.0
4296,0.0,0.0
22755,0.0,0.0
47442,1.0,1.0
13932,0.0,0.0
2752,0.0,0.0
61693,1.0,1.0
48165,1.0,1.0
34636,0.0,0.0
11457,0.0,0.0
62365,1.0,1.0
29307,0.0,0.0
60721,1.0,1.0
5886,0.0,0.0
41008,1.0,1.0
9154,0.0,0.0
32000,0.0,0.0
9981,0.0,0.0
50497,1.0,1.0
56281,1.0,1.0
64786,1.0,1.0
65014,1.0,1.0
8264,0.0,0.0
1041,0.0,0.0
32915,0.0,0.0
46565,1.0,1.0
71815,1.0,1.0
30282,0.0,0.0
41036,1.0,1.0
68148,1.0,1.0
21251,0.0,0.0
20161,0.0,0.0
67170,1.0,1.0
69082,1.0,1.0
30507,0.0,0.0
6048,0.0,0.0
13422,0.0,0.0
25063,0.0,0.0
66344,1.0,1.0
35366,0.0,0.0
14333,0.0,0.0
49209,1.0,1.0
40356,1.0,1.0
37049,0.0,0.0
57947,1.0,1.0
19438,0.0,0.0
11484,0.0,0.0
58601,1.0,1.0
73691,1.0,1.0
51747,1.0,1.0
4054,0.0,0.0
45091,1.0,1.0
24050,0.0,0.0
18820,0.0,0.0
71924,1.0,1.0
36600,0.0,0.0
33731,0.0,0.0
33446,0.0,0.0
39902,1.0,1.0
25232,0.0,0.0
392,0.0,0.0
74248,1.0,1.0
67115,1.0,1.0
12429,0.0,0.0
25188,0.0,0.0
66490,1.0,1.0
9274,0.0,0.0
63835,1.0,1.0
62434,1.0,1.0
72744,1.0,1.0
65020,1.0,1.0
23035,0.0,0.0
71530,1.0,1.0
24989,0.0,0.0
33158,0.0,0.0
38608,1.0,1.0
14448,0.0,0.0
35423,0.0,0.0
54576,1.0,1.0
70614,1.0,1.0
22875,0.0,0.0
71625,1.0,1.0
13234,0.0,0.0
33527,0.0,0.0
5685,0.0,0.0
58156,1.0,1.0
59235,1.0,1.0
41002,1.0,1.0
73525,1.0,1.0
38845,1.0,1.0
64207,1.0,1.0
75025,1.0,1.0
56766,1.0,1.0
11068,0.0,0.0
74887,1.0,1.0
10266,0.0,0.0
60767,1.0,1.0
33022,0.0,0.0
29503,0.0,0.0
47894,1.0,1.0
38732,1.0,1.0
47675,1.0,1.0
64560,1.0,1.0
59466,1.0,1.0
11713,0.0,0.0
49026,1.0,1.0
61764,1.0,1.0
12056,0.0,0.0
24952,0.0,0.0
73688,1.0,1.0
32688,0.0,0.0
36616,0.0,0.0
38720,1.0,0.0
43496,1.0,1.0
68339,1.0,1.0
11496,0.0,0.0
13272,0.0,0.0
10446,0.0,0.0
9894,0.0,0.0
15491,0.0,0.0
54349,1.0,1.0
58198,1.0,1.0
72521,1.0,1.0
67912,1.0,1.0
39549,1.0,1.0
59732,1.0,1.0
62314,1.0,1.0
26364,0.0,0.0
10798,0.0,0.0
58273,1.0,1.0
49356,1.0,1.0
59928,1.0,1.0
8479,0.0,0.0
2921,0.0,0.0
43385,1.0,1.0
58600,1.0,1.0
38586,1.0,1.0
14487,0.0,0.0
65467,1.0,1.0
51380,1.0,1.0
45487,1.0,1.0
73315,1.0,1.0
57456,1.0,1.0
26464,0.0,0.0
26082,0.0,0.0
55159,1.0,1.0
17827,0.0,0.0
51364,1.0,1.0
53437,1.0,1.0
66327,1.0,1.0
39369,1.0,1.0
22715,0.0,0.0
1197,0.0,0.0
12869,0.0,0.0
53951,1.0,1.0
13004,0.0,0.0
5898,0.0,0.0
46839,1.0,1.0
36360,0.0,0.0
26820,0.0,0.0
2648,0.0,0.0
53689,1.0,1.0
20373,0.0,0.0
73930,1.0,1.0
15309,0.0,0.0
54892,1.0,1.0
16924,0.0,0.0
41905,1.0,1.0
17271,0.0,0.0
9745,0.0,1.0
18327,0.0,0.0
30041,0.0,0.0
34818,0.0,0.0
32474,0.0,0.0
51590,1.0,1.0
59003,1.0,1.0
38178,1.0,1.0
8750,0.0,0.0
32167,0.0,0.0
31541,0.0,0.0
21574,0.0,0.0
32999,0.0,0.0
21269,0.0,0.0
26730,0.0,0.0
55663,1.0,1.0
28562,0.0,0.0
35758,0.0,1.0
18180,0.0,0.0
27860,0.0,0.0
56917,1.0,1.0
3951,0.0,0.0
10655,0.0,0.0
72760,1.0,1.0
7020,0.0,1.0
21602,0.0,0.0
28916,0.0,0.0
11147,0.0,0.0
4022,0.0,0.0
56366,1.0,1.0
58415,1.0,1.0
55288,1.0,1.0
38470,1.0,1.0
20255,0.0,0.0
43608,1.0,1.0
25950,0.0,0.0
51798,1.0,1.0
65816,1.0,1.0
7488,0.0,0.0
61361,1.0,1.0
8070,0.0,0.0
60601,1.0,1.0
3478,0.0,0.0
56684,1.0,1.0
66957,1.0,1.0
69478,1.0,1.0
23630,0.0,0.0
1610,0.0,0.0
21783,0.0,0.0
23313,1.0,1.0
20830,0.0,0.0
74882,1.0,1.0
50845,1.0,1.0
13140,0.0,1.0
25628,0.0,0.0
64515,1.0,1.0
22294,0.0,0.0
73966,1.0,1.0
4606,0.0,0.0
25229,0.0,0.0
36617,0.0,0.0
24954,0.0,0.0
47945,1.0,1.0
37686,0.0,0.0
36344,0.0,0.0
8482,0.0,0.0
3095,0.0,0.0
54159,1.0,1.0
8309,0.0,0.0
57411,1.0,1.0
4723,0.0,0.0
23142,0.0,0.0
10567,0.0,0.0
64921,1.0,1.0
659,0.0,0.0
54501,1.0,1.0
11247,0.0,0.0
46852,1.0,1.0
33876,0.0,0.0
52220,1.0,1.0
11397,0.0,0.0
14834,0.0,0.0
40581,1.0,1.0
16096,0.0,0.0
75231,1.0,1.0
9743,0.0,0.0
9885,0.0,0.0
17426,0.0,0.0
19477,0.0,0.0
8097,0.0,0.0
62956,1.0,1.0
5563,0.0,0.0
51155,1.0,1.0
30319,0.0,0.0
38037,1.0,1.0
28952,0.0,0.0
50252,1.0,1.0
5040,0.0,0.0
31970,0.0,0.0
52654,1.0,1.0
44367,1.0,1.0
50035,1.0,1.0
41159,1.0,1.0
5858,0.0,0.0
16945,0.0,0.0
24784,0.0,0.0
63016,1.0,1.0
12403,0.0,0.0
67251,1.0,1.0
3197,0.0,0.0
65046,1.0,1.0
4465,0.0,0.0
51545,1.0,1.0
18093,0.0,0.0
3674,0.0,0.0
68205,1.0,1.0
73438,1.0,1.0
12607,0.0,0.0
47737,1.0,1.0
56768,1.0,1.0
68974,1.0,1.0
63417,1.0,1.0
8537,0.0,0.0
36699,0.0,0.0
71903,1.0,1.0
1059,0.0,0.0
39914,1.0,1.0
36531,0.0,0.0
6447,0.0,0.0
26172,0.0,0.0
42382,1.0,1.0
66626,1.0,1.0
8670,0.0,0.0
71047,1.0,1.0
60438,1.0,1.0
35516,0.0,0.0
11619,0.0,0.0
64066,1.0,1.0
33295,0.0,0.0
12325,0.0,0.0
16128,0.0,0.0
31263,0.0,0.0
17862,0.0,0.0
28508,0.0,0.0
18950,0.0,0.0
25027,0.0,0.0
44473,1.0,1.0
64264,1.0,1.0
35400,0.0,0.0
26654,0.0,0.0
44828,1.0,1.0
22310,0.0,0.0
36995,0.0,0.0
63203,1.0,1.0
69168,1.0,1.0
23811,0.0,0.0
11656,0.0,0.0
55003,1.0,1.0
45361,1.0,1.0
32434,0.0,0.0
19421,0.0,0.0
62670,1.0,1.0
32392,0.0,0.0
12893,0.0,0.0
42614,1.0,1.0
40938,1.0,1.0
47739,1.0,1.0
33339,0.0,0.0
51301,1.0,1.0
72718,1.0,1.0
41835,1.0,1.0
67117,1.0,1.0
47255,1.0,1.0
42411,1.0,1.0
59362,1.0,1.0
50956,1.0,1.0
56572,1.0,1.0
8441,0.0,0.0
53487,1.0,1.0
37882,1.0,1.0
28781,0.0,0.0
71413,1.0,1.0
22681,0.0,0.0
31162,0.0,0.0
49217,1.0,1.0
21492,0.0,0.0
9134,0.0,0.0
43493,1.0,1.0
52962,1.0,1.0
50603,1.0,1.0
40185,1.0,1.0
43835,1.0,1.0
32964,0.0,0.0
57187,1.0,1.0
32248,0.0,0.0
61034,1.0,1.0
19734,0.0,0.0
1244,0.0,0.0
49880,1.0,1.0
13167,0.0,0.0
3046,0.0,0.0
26724,0.0,0.0
39362,1.0,1.0
41967,1.0,1.0
46696,1.0,1.0
16950,0.0,0.0
33328,0.0,0.0
30626,0.0,0.0
44911,1.0,1.0
35147,0.0,0.0
7791,0.0,0.0
41894,1.0,1.0
11606,0.0,0.0
59615,1.0,1.0
40712,1.0,1.0
25115,0.0,0.0
7694,0.0,0.0
72730,1.0,1.0
26646,0.0,0.0
21178,0.0,0.0
29752,0.0,0.0
50051,1.0,1.0
72605,1.0,1.0
46548,1.0,1.0
2766,0.0,0.0
34967,0.0,0.0
27594,0.0,0.0
45379,1.0,1.0
54135,1.0,1.0
67070,1.0,1.0
58951,1.0,1.0
37175,0.0,0.0
55783,1.0,1.0
3392,0.0,0.0
44488,1.0,1.0
62289,1.0,1.0
11381,0.0,0.0
6697,0.0,0.0
3481,0.0,0.0
11753,0.0,0.0
12347,0.0,0.0
1340,0.0,0.0
52563,1.0,1.0
23770,0.0,0.0
25440,0.0,0.0
35231,0.0,0.0
59649,1.0,1.0
69788,1.0,1.0
35259,0.0,0.0
35304,0.0,0.0
47736,1.0,1.0
71583,1.0,1.0
34643,0.0,0.0
58559,1.0,1.0
70525,1.0,1.0
19382,0.0,0.0
51731,1.0,1.0
1568,0.0,0.0
58338,1.0,1.0
73717,1.0,1.0
28226,0.0,0.0
37358,0.0,0.0
31035,0.0,0.0
48487,1.0,1.0
25014,0.0,0.0
70111,1.0,1.0
72936,1.0,1.0
57013,1.0,1.0
14555,0.0,0.0
73835,1.0,1.0
14708,0.0,0.0
23360,0.0,0.0
23004,0.0,0.0
33536,0.0,0.0
4106,0.0,0.0
4801,0.0,0.0
75422,1.0,1.0
48494,1.0,1.0
15131,0.0,0.0
59251,1.0,1.0
66329,1.0,1.0
31046,0.0,0.0
44594,1.0,1.0
26246,0.0,0.0
42370,1.0,1.0
68881,1.0,1.0
36789,0.0,0.0
72406,1.0,1.0
53087,1.0,1.0
46744,1.0,1.0
59880,1.0,1.0
6999,0.0,0.0
58057,1.0,1.0
51733,1.0,1.0
39118,1.0,1.0
67960,1.0,1.0
31354,0.0,0.0
39732,1.0,1.0
31247,0.0,0.0
15260,0.0,0.0
52889,1.0,1.0
31381,0.0,0.0
41084,1.0,1.0
6308,0.0,0.0
42280,1.0,1.0
49200,1.0,1.0
27024,0.0,0.0
49878,1.0,1.0
2377,0.0,0.0
6464,0.0,1.0
15830,0.0,0.0
37174,0.0,0.0
54745,1.0,1.0
45925,1.0,1.0
47901,1.0,1.0
10780,0.0,0.0
59683,1.0,1.0
1962,0.0,0.0
57296,1.0,1.0
3686,0.0,0.0
22729,0.0,0.0
72047,1.0,1.0
74799,1.0,1.0
14460,0.0,0.0
56587,1.0,1.0
39175,1.0,1.0
33209,0.0,0.0
48984,1.0,1.0
53840,1.0,1.0
30453,0.0,0.0
17053,0.0,0.0
49399,1.0,1.0
2502,0.0,0.0
13042,0.0,0.0
42538,1.0,1.0
5501,0.0,0.0
468,0.0,0.0
73081,1.0,1.0
12687,0.0,0.0
52773,1.0,1.0
22215,0.0,0.0
39266,1.0,1.0
61488,1.0,1.0
44613,1.0,1.0
59720,1.0,1.0
36918,0.0,0.0
57537,1.0,1.0
38740,1.0,1.0
56605,1.0,1.0
55034,1.0,1.0
60889,1.0,1.0
55591,1.0,1.0
10460,0.0,0.0
48418,1.0,1.0
52450,1.0,1.0
44212,1.0,1.0
40549,1.0,1.0
30200,0.0,0.0
50438,1.0,1.0
26752,0.0,0.0
10192,0.0,0.0
29561,0.0,0.0
70083,1.0,1.0
25975,0.0,0.0
57132,1.0,1.0
40864,1.0,1.0
51162,1.0,1.0
69248,1.0,1.0
66850,1.0,1.0
7916,0.0,0.0
57042,1.0,1.0
1946,0.0,0.0
19472,0.0,0.0
68930,1.0,1.0
34673,0.0,0.0
39067,1.0,1.0
2287,0.0,0.0
1185,0.0,0.0
9692,0.0,0.0
49685,1.0,1.0
52386,1.0,1.0
35029,0.0,0.0
16478,0.0,0.0
29610,0.0,0.0
15939,0.0,0.0
49167,1.0,1.0
60297,1.0,1.0
26631,0.0,0.0
71460,1.0,1.0
73367,1.0,1.0
67090,1.0,1.0
31966,0.0,0.0
61292,1.0,1.0
66114,1.0,1.0
31592,0.0,0.0
47656,1.0,1.0
60878,1.0,1.0
68296,1.0,1.0
13421,0.0,0.0
75048,1.0,1.0
47431,1.0,1.0
64867,1.0,1.0
7721,0.0,0.0
70077,1.0,1.0
63673,1.0,1.0
38545,1.0,1.0
38032,1.0,1.0
19937,0.0,0.0
27161,0.0,0.0
8586,0.0,0.0
39424,1.0,1.0
33794,0.0,0.0
40768,1.0,1.0
16318,0.0,0.0
63408,1.0,1.0
74288,1.0,1.0
67914,1.0,1.0
63248,1.0,1.0
26445,0.0,0.0
70036,1.0,1.0
68718,1.0,1.0
8350,0.0,0.0
3528,0.0,1.0
35562,0.0,0.0
20232,0.0,0.0
73219,1.0,1.0
52392,1.0,1.0
70941,1.0,1.0
31665,0.0,0.0
64090,1.0,1.0
31111,0.0,0.0
51994,1.0,1.0
29675,0.0,0.0
6083,0.0,0.0
22125,0.0,0.0
26859,0.0,0.0
22919,0.0,0.0
19743,0.0,0.0
43695,1.0,1.0
38773,1.0,1.0
49195,1.0,1.0
67625,1.0,1.0
30922,0.0,0.0
30796,0.0,0.0
17693,0.0,0.0
57937,1.0,1.0
55536,1.0,1.0
15182,0.0,0.0
15217,0.0,0.0
24924,0.0,0.0
20486,0.0,0.0
39939,1.0,1.0
65574,1.0,1.0
64645,1.0,1.0
56098,1.0,1.0
24401,0.0,0.0
58635,1.0,1.0
21727,0.0,0.0
24557,0.0,0.0
8236,0.0,0.0
31640,0.0,0.0
27739,0.0,0.0
53653,1.0,1.0
50959,1.0,1.0
11828,0.0,0.0
41523,1.0,1.0
32811,0.0,0.0
32676,0.0,0.0
70446,1.0,1.0
5415,0.0,0.0
4316,0.0,0.0
39002,1.0,1.0
71074,1.0,1.0
66226,1.0,1.0
31193,0.0,0.0
31389,0.0,0.0
6686,0.0,0.0
65907,1.0,1.0
38346,1.0,1.0
28410,0.0,0.0
58835,1.0,1.0
15238,0.0,0.0
35333,0.0,0.0
47116,1.0,1.0
21619,0.0,0.0
32035,0.0,0.0
72183,1.0,1.0
6158,0.0,0.0
4067,0.0,0.0
74467,1.0,1.0
26432,0.0,0.0
31899,0.0,0.0
4780,0.0,0.0
35607,0.0,0.0
54609,1.0,1.0
65732,1.0,1.0
59240,1.0,1.0
44348,1.0,1.0
16065,0.0,0.0
44998,1.0,1.0
24673,0.0,0.0
44506,1.0,1.0
59225,1.0,1.0
73891,1.0,1.0
60311,1.0,1.0
11550,0.0,0.0
12664,0.0,0.0
27905,0.0,0.0
53842,1.0,1.0
48141,1.0,1.0
3485,0.0,0.0
24556,0.0,0.0
49493,1.0,1.0
63930,1.0,1.0
50436,1.0,1.0
31642,0.0,0.0
11542,0.0,0.0
27023,0.0,0.0
69732,1.0,1.0
25903,0.0,0.0
4102,0.0,0.0
61474,1.0,1.0
49884,1.0,1.0
31596,0.0,0.0
19724,0.0,0.0
68374,1.0,1.0
60975,1.0,1.0
58196,1.0,1.0
47309,1.0,1.0
37013,0.0,0.0
16835,0.0,0.0
51970,1.0,1.0
66283,1.0,1.0
155,0.0,0.0
70607,1.0,1.0
67924,1.0,1.0
42132,1.0,1.0
29299,0.0,0.0
67500,1.0,1.0
40652,1.0,1.0
65060,1.0,1.0
21541,0.0,0.0
70754,1.0,1.0
52583,1.0,1.0
60450,1.0,1.0
33864,0.0,0.0
59459,1.0,1.0
36326,0.0,0.0
54810,1.0,1.0
8198,0.0,0.0
777,0.0,0.0
7487,0.0,0.0
49740,1.0,0.0
57692,1.0,1.0
70449,1.0,1.0
1775,0.0,0.0
22058,0.0,0.0
22580,0.0,0.0
60679,1.0,1.0
65400,1.0,1.0
22054,0.0,0.0
48956,1.0,1.0
28998,0.0,0.0
51031,1.0,1.0
28197,0.0,0.0
65414,1.0,1.0
27461,0.0,0.0
16149,0.0,1.0
33191,0.0,0.0
57138,1.0,1.0
15046,0.0,0.0
74041,1.0,1.0
1300,0.0,0.0
3473,0.0,0.0
34243,0.0,0.0
13688,0.0,0.0
22406,0.0,0.0
25603,0.0,0.0
67673,1.0,1.0
56832,1.0,1.0
48596,1.0,1.0
42298,1.0,1.0
15192,0.0,0.0
20242,0.0,0.0
34153,0.0,0.0
47241,1.0,1.0
54245,1.0,1.0
29494,0.0,0.0
66316,1.0,1.0
56649,1.0,1.0
14408,0.0,0.0
3391,0.0,0.0
49702,1.0,1.0
19117,0.0,0.0
54489,1.0,1.0
60118,1.0,1.0
13192,0.0,0.0
2097,0.0,0.0
65088,1.0,1.0
20817,0.0,0.0
65734,1.0,1.0
49176,1.0,1.0
41632,1.0,1.0
730,0.0,0.0
50007,1.0,1.0
62157,1.0,1.0
69385,1.0,1.0
63323,1.0,1.0
42220,1.0,1.0
59921,1.0,1.0
50505,1.0,1.0
28230,0.0,0.0
55969,1.0,1.0
14296,0.0,0.0
18677,0.0,0.0
23957,0.0,0.0
41221,1.0,1.0
54100,1.0,1.0
31669,0.0,0.0
46934,1.0,1.0
33346,0.0,0.0
18944,0.0,0.0
70944,1.0,1.0
26006,0.0,0.0
2358,0.0,0.0
40222,1.0,1.0
52042,1.0,1.0
32244,0.0,0.0
637,0.0,0.0
25164,0.0,0.0
18202,0.0,0.0
37604,0.0,0.0
52850,1.0,1.0
45222,1.0,1.0
62863,1.0,1.0
5921,0.0,0.0
74126,1.0,1.0
31124,0.0,0.0
43157,1.0,1.0
816,0.0,0.0
8023,0.0,0.0
13736,0.0,0.0
7356,0.0,0.0
53105,1.0,1.0
32064,0.0,0.0
44743,1.0,1.0
1821,0.0,0.0
64769,1.0,1.0
12292,0.0,0.0
70204,1.0,1.0
34439,0.0,0.0
58375,1.0,1.0
64959,1.0,1.0
10025,0.0,0.0
44449,1.0,1.0
32530,0.0,0.0
54682,1.0,1.0
46681,1.0,1.0
68694,1.0,1.0
4034,0.0,0.0
21683,0.0,0.0
6836,0.0,0.0
70054,1.0,1.0
4513,0.0,0.0
12167,0.0,0.0
11452,0.0,0.0
33912,0.0,0.0
12034,0.0,0.0
2058,0.0,0.0
71447,1.0,1.0
68425,1.0,1.0
10557,0.0,0.0
1686,0.0,0.0
45220,1.0,1.0
31458,0.0,0.0
17420,0.0,0.0
42110,1.0,1.0
53190,1.0,1.0
5827,0.0,0.0
15293,0.0,0.0
45481,1.0,1.0
73840,1.0,1.0
49967,1.0,1.0
27258,0.0,0.0
71128,1.0,1.0
37325,0.0,0.0
24111,0.0,0.0
47902,1.0,1.0
6553,0.0,0.0
15530,0.0,0.0
18435,0.0,0.0
14669,0.0,0.0
51257,1.0,1.0
41471,1.0,1.0
72314,1.0,1.0
40851,1.0,1.0
4598,0.0,0.0
38980,1.0,1.0
69433,1.0,1.0
68484,1.0,1.0
56559,1.0,1.0
37779,0.0,0.0
73605,1.0,1.0
24793,0.0,0.0
33220,0.0,0.0
32862,0.0,0.0
21677,0.0,0.0
13181,0.0,0.0
70734,1.0,1.0
10225,0.0,0.0
72194,1.0,1.0
38271,1.0,1.0
57680,1.0,1.0
25159,0.0,0.0
24722,0.0,0.0
40657,1.0,1.0
29021,0.0,0.0
72091,1.0,1.0
27737,0.0,0.0
35587,0.0,0.0
30114,0.0,0.0
51024,1.0,1.0
44067,1.0,1.0
34772,0.0,0.0
24594,0.0,0.0
25601,0.0,0.0
1737,0.0,0.0
62024,1.0,1.0
28639,0.0,0.0
54091,1.0,1.0
31107,0.0,0.0
40635,1.0,1.0
69398,1.0,1.0
47133,1.0,1.0
14293,0.0,0.0
9874,0.0,0.0
47086,1.0,1.0
34455,0.0,0.0
74303,1.0,1.0
2807,0.0,0.0
43636,1.0,1.0
9809,0.0,0.0
40922,1.0,1.0
22291,0.0,0.0
36662,0.0,0.0
12992,0.0,0.0
48862,1.0,1.0
66235,1.0,1.0
50143,1.0,1.0
38026,1.0,1.0
45460,1.0,1.0
18633,0.0,0.0
35156,0.0,0.0
6321,0.0,0.0
39280,1.0,1.0
62821,1.0,1.0
29829,0.0,0.0
60442,1.0,1.0
63189,1.0,1.0
63087,1.0,1.0
6384,0.0,0.0
23414,0.0,0.0
506,0.0,0.0
64956,1.0,1.0
21003,0.0,0.0
59438,1.0,1.0
49759,1.0,1.0
11005,0.0,0.0
67308,1.0,1.0
20862,0.0,0.0
56696,1.0,1.0
70801,1.0,1.0
6838,0.0,0.0
21737,0.0,0.0
23676,0.0,0.0
34589,0.0,0.0
74144,1.0,1.0
2481,0.0,0.0
35702,0.0,0.0
33398,0.0,0.0
2738,0.0,0.0
6571,0.0,0.0
31453,0.0,0.0
5134,0.0,0.0
2750,0.0,0.0
37369,0.0,0.0
57592,1.0,1.0
28097,0.0,0.0
18262,0.0,0.0
45369,1.0,1.0
29550,0.0,0.0
65686,1.0,1.0
68195,1.0,1.0
1358,0.0,0.0
44818,1.0,1.0
19933,0.0,0.0
75465,1.0,1.0
74440,1.0,1.0
54508,1.0,1.0
44206,1.0,1.0
72806,1.0,1.0
24770,0.0,0.0
43272,1.0,1.0
21469,0.0,0.0
35664,0.0,0.0
51794,1.0,1.0
70589,1.0,1.0
55101,1.0,1.0
63999,1.0,1.0
16942,0.0,0.0
60408,1.0,0.0
40212,1.0,1.0
36759,0.0,0.0
69663,1.0,1.0
12597,0.0,0.0
34976,0.0,0.0
46241,1.0,1.0
19959,0.0,0.0
45072,1.0,1.0
10862,0.0,0.0
54458,1.0,1.0
42188,1.0,1.0
37104,0.0,0.0
52494,1.0,1.0
2871,0.0,0.0
75149,1.0,1.0
32368,0.0,0.0
51012,1.0,1.0
18725,0.0,0.0
10205,0.0,0.0
1586,0.0,0.0
58748,1.0,1.0
17584,0.0,0.0
68204,1.0,1.0
25517,0.0,0.0
19463,0.0,0.0
49521,1.0,1.0
37607,0.0,0.0
35804,1.0,1.0
12186,0.0,0.0
22181,0.0,0.0
8320,0.0,0.0
62358,1.0,1.0
71715,1.0,1.0
63518,1.0,1.0
13690,0.0,0.0
3232,0.0,0.0
5110,0.0,0.0
49250,1.0,1.0
4009,0.0,0.0
68347,1.0,1.0
3606,0.0,0.0
46420,1.0,1.0
55392,1.0,1.0
56313,1.0,1.0
64233,1.0,1.0
34114,0.0,0.0
35182,0.0,0.0
65699,1.0,1.0
73278,1.0,1.0
1322,0.0,0.0
30264,0.0,0.0
59608,1.0,1.0
58228,1.0,1.0
2079,0.0,0.0
63971,1.0,1.0
54933,1.0,1.0
38605,1.0,1.0
60983,1.0,1.0
56967,1.0,1.0
24469,0.0,0.0
47175,1.0,1.0
29389,0.0,0.0
39811,1.0,1.0
47301,1.0,1.0
54251,1.0,1.0
6547,0.0,0.0
48990,1.0,1.0
55519,1.0,1.0
47828,1.0,1.0
37436,0.0,0.0
33206,0.0,0.0
65205,1.0,1.0
6860,0.0,0.0
16069,0.0,0.0
66778,1.0,0.0
53296,1.0,1.0
16056,0.0,0.0
32120,0.0,0.0
59940,1.0,1.0
41027,1.0,1.0
57193,1.0,1.0
32996,0.0,0.0
70514,1.0,1.0
37522,0.0,0.0
47920,1.0,1.0
27953,0.0,0.0
45594,1.0,1.0
10905,0.0,0.0
15825,0.0,0.0
18022,0.0,0.0
60985,1.0,1.0
63755,1.0,1.0
30263,0.0,0.0
10594,0.0,0.0
29155,0.0,0.0
43103,1.0,1.0
3398,0.0,0.0
583,0.0,0.0
47694,1.0,1.0
54822,1.0,1.0
43244,1.0,1.0
44938,1.0,1.0
70071,1.0,1.0
43220,1.0,1.0
22514,0.0,0.0
1700,0.0,0.0
3178,0.0,0.0
55898,1.0,1.0
53434,1.0,1.0
65614,1.0,1.0
59575,1.0,1.0
41173,1.0,1.0
40287,1.0,1.0
58987,1.0,1.0
48054,1.0,1.0
32762,0.0,0.0
52413,1.0,1.0
42728,1.0,1.0
65502,1.0,1.0
11294,0.0,0.0
72816,1.0,1.0
23546,0.0,0.0
73393,1.0,1.0
36118,0.0,0.0
19277,0.0,0.0
12775,0.0,0.0
70667,1.0,1.0
43891,1.0,1.0
31421,0.0,0.0
30513,0.0,0.0
53354,1.0,1.0
64369,1.0,1.0
27991,0.0,0.0
72975,1.0,1.0
17858,0.0,0.0
38,0.0,0.0
31136,0.0,0.0
66738,1.0,1.0
22480,0.0,0.0
1882,0.0,0.0
45987,1.0,1.0
35792,0.0,0.0
9698,0.0,0.0
36871,0.0,0.0
4441,0.0,0.0
4452,0.0,0.0
40293,1.0,1.0
19645,0.0,0.0
5044,0.0,0.0
59930,1.0,1.0
69675,1.0,1.0
67252,1.0,1.0
31451,0.0,0.0
7761,0.0,0.0
52891,1.0,1.0
69458,1.0,1.0
